"SubID","Block","Trial","PatternType","LeftCoh","RightCoh","Response","RT","Acc","Speed","AgeDays","Gender","Condition","Group","group.name","Coh"
"1043",4,10,"radial",0.3,0,"L",2.5357,TRUE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.3
"1043",1,10,"radial",0.3,0,"L",2.1521,TRUE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.3
"1043",2,7,"radial",0.15,0,"R",3.2695,FALSE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.15
"1043",2,14,"radial",0,0.6,"R",1.7692,TRUE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.6
"1043",2,11,"radial",0,0.45,"R",4.5052,TRUE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.45
"1043",4,13,"linear",0.3,0,"L",1.5852,TRUE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.3
"1043",4,10,"linear",0,0.3,"R",2.1892,TRUE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.3
"1043",2,12,"linear",0.3,0,"L",2.3519,TRUE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.3
"1043",1,11,"radial",0.15,0,"L",1.5515,TRUE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.15
"1043",1,7,"linear",0,0.45,"R",2.1852,TRUE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.45
"1043",1,14,"linear",0.45,0,"L",2.5522,TRUE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.45
"1043",2,3,"radial",0.3,0,"L",5.0707,TRUE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.3
"1043",4,16,"linear",0.15,0,"R",2.4395,FALSE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.15
"1043",3,15,"radial",0,0.45,"R",2.7025,TRUE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.45
"1043",3,4,"linear",0,0.45,"R",2.4356,TRUE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.45
"1043",2,11,"radial",0.15,0,"R",7.8905,FALSE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.15
"1043",4,3,"radial",0,0.45,"R",1.9516,TRUE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.45
"1043",1,10,"linear",0.3,0,"L",1.6515,TRUE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.3
"1043",3,13,"linear",0,0.3,"R",4.5881,TRUE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.3
"1043",1,11,"radial",0,0.3,"R",3.1196,TRUE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.3
"1043",2,1,"radial",0,0.15,"R",2.886,TRUE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.15
"1043",1,14,"linear",0.45,0,"L",1.6887,TRUE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.45
"1043",3,16,"radial",0,0.45,"R",2.2852,TRUE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.45
"1043",4,7,"linear",0,0.45,"R",1.2356,TRUE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.45
"1043",4,9,"radial",0,0.6,"R",1.0286,TRUE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.6
"1043",1,4,"radial",0,0.45,"R",1.5684,TRUE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.45
"1043",4,9,"radial",0,0.6,"R",1.1845,TRUE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.6
"1043",3,10,"radial",0.3,0,"L",2.2188,TRUE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.3
"1043",1,15,"radial",0.3,0,"L",1.6566,TRUE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.3
"1043",3,1,"linear",0.6,0,"L",5.2211,TRUE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.6
"1043",1,1,"radial",0.6,0,"L",2.005,TRUE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.6
"1043",1,12,"linear",0,0.3,"R",2.2189,TRUE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.3
"1043",4,11,"linear",0,0.45,"R",5.0875,TRUE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.45
"1043",3,15,"radial",0,0.6,"R",2.1686,TRUE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.6
"1043",3,3,"radial",0.45,0,"L",1.2343,TRUE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.45
"1043",4,3,"linear",0,0.6,"R",1.5851,TRUE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.6
"1043",4,13,"linear",0.3,0,"L",1.9686,TRUE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.3
"1043",1,14,"radial",0,0.6,"R",4.174,TRUE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.6
"1043",3,14,"radial",0,0.3,"R",2.5031,TRUE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.3
"1043",1,15,"linear",0,0.15,"R",5.0764,TRUE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.15
"1043",4,9,"linear",0,0.3,"R",1.218,TRUE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.3
"1043",3,5,"radial",0.3,0,"L",1.3681,TRUE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.3
"1043",1,11,"radial",0.3,0,"L",1.8682,TRUE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.3
"1043",1,10,"linear",0,0.3,"R",3.6143,TRUE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.3
"1043",3,16,"linear",0.3,0,"L",2.936,TRUE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.3
"1043",2,2,"radial",0.45,0,"L",1.1942,TRUE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.45
"1043",3,6,"linear",0,0.45,"R",1.7778,TRUE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.45
"1043",4,6,"linear",0.6,0,"L",1.201,TRUE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.6
"1043",1,6,"radial",0,0.3,"R",1.6435,TRUE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.3
"1043",2,3,"linear",0.6,0,"R",3.1531,FALSE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.6
"1043",3,8,"linear",0.15,0,"L",5.7081,TRUE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.15
"1043",2,1,"linear",0.6,0,"L",1.8015,TRUE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.6
"1043",1,16,"radial",0.3,0,"L",1.4848,TRUE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.3
"1043",3,1,"linear",0.6,0,"L",2.7887,TRUE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.6
"1043",1,2,"radial",0.6,0,"L",1.9032,TRUE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.6
"1043",2,5,"linear",0.15,0,"R",4.39,FALSE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.15
"1043",3,12,"linear",0,0.6,"L",4.304,FALSE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.6
"1043",1,2,"linear",0,0.6,"R",2.5856,TRUE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.6
"1043",3,15,"radial",0,0.45,"R",4.3702,TRUE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.45
"1043",2,8,"linear",0,0.6,"R",1.3012,TRUE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.6
"1043",1,8,"radial",0.45,0,"L",1.3679,TRUE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.45
"1043",4,5,"linear",0.6,0,"L",1.3177,TRUE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.6
"1043",4,8,"linear",0.6,0,"L",2.9026,TRUE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.6
"1043",1,5,"linear",0,0.3,"R",2.0352,TRUE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.3
"1043",4,4,"radial",0,0.3,"R",1.9285,TRUE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.3
"1043",3,2,"linear",0,0.45,"R",2.054,TRUE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.45
"1043",1,7,"radial",0,0.6,"R",1.487,TRUE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.6
"1043",4,1,"linear",0,0.6,"R",7.2061,TRUE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.6
"1043",2,3,"radial",0.45,0,"L",1.8435,TRUE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.45
"1043",2,6,"linear",0,0.45,"R",3.203,TRUE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.45
"1043",1,11,"linear",0,0.45,"R",2.5571,TRUE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.45
"1043",1,6,"linear",0.3,0,"L",3.3199,TRUE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.3
"1043",4,13,"linear",0.15,0,"R",4.2703,FALSE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.15
"1043",1,5,"linear",0.6,0,"L",1.6564,TRUE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.6
"1043",3,10,"linear",0,0.15,"L",1.8353,FALSE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.15
"1043",2,12,"radial",0,0.6,"L",4.6875,FALSE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.6
"1043",3,11,"linear",0.45,0,"R",3.1358,FALSE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.45
"1043",4,1,"radial",0.6,0,"L",4.4421,TRUE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.6
"1043",4,16,"linear",0.15,0,"L",3.0027,TRUE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.15
"1043",4,11,"radial",0.3,0,"L",1.1848,TRUE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.3
"1043",1,4,"radial",0,0.3,"R",1.3013,TRUE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.3
"1043",3,3,"radial",0,0.15,"R",1.779,TRUE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.15
"1043",3,16,"linear",0.3,0,"L",1.9944,TRUE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.3
"1043",4,5,"linear",0,0.3,"R",9.3411,TRUE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.3
"1043",3,10,"radial",0,0.6,"R",3.2029,TRUE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.6
"1043",3,14,"radial",0,0.6,"L",6.0083,FALSE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.6
"1043",1,5,"radial",0,0.3,"R",1.3368,TRUE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.3
"1043",3,11,"radial",0.15,0,"L",2.6054,TRUE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.15
"1043",2,5,"radial",0.15,0,"L",5.9288,TRUE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.15
"1043",1,2,"radial",0.6,0,"L",1.5527,TRUE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.6
"1043",1,16,"linear",0.15,0,"L",4.7375,TRUE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.15
"1043",3,5,"linear",0,0.15,"R",1.8458,TRUE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.15
"1043",3,5,"radial",0.15,0,"L",3.7915,TRUE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.15
"1043",2,3,"radial",0,0.15,"R",1.418,TRUE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.15
"1043",3,4,"linear",0.6,0,"L",1.535,TRUE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.6
"1043",3,5,"radial",0.15,0,"L",2.5191,TRUE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.15
"1043",2,5,"radial",0.3,0,"L",1.1506,TRUE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.3
"1043",1,12,"radial",0.45,0,"L",1.7687,TRUE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.45
"1043",1,9,"radial",0,0.45,"R",2.1352,TRUE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.45
"1043",4,1,"linear",0,0.6,"R",1.8516,TRUE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.6
"1043",2,7,"linear",0.45,0,"L",5.0878,TRUE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.45
"1043",4,1,"radial",0.6,0,"L",1.5852,TRUE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.6
"1043",4,5,"linear",0.6,0,"L",1.4919,TRUE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.6
"1043",4,7,"radial",0,0.6,"R",2.0019,TRUE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.6
"1043",1,16,"linear",0.15,0,"L",7.5562,TRUE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.15
"1043",4,15,"linear",0,0.15,"L",6.0434,FALSE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.15
"1043",3,2,"radial",0.45,0,"L",1.4525,TRUE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.45
"1043",3,8,"linear",0.15,0,"L",2.8023,TRUE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.15
"1043",4,11,"radial",0,0.6,"R",1.2342,TRUE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.6
"1043",3,9,"linear",0.45,0,"L",1.7848,TRUE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.45
"1043",3,14,"linear",0,0.3,"R",3.0864,TRUE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.3
"1043",2,15,"linear",0,0.3,"R",1.4356,TRUE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.3
"1043",1,8,"linear",0.6,0,"L",1.5396,TRUE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.6
"1043",2,4,"radial",0.3,0,"L",1.7575,TRUE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.3
"1043",1,13,"linear",0.3,0,"L",5.1707,TRUE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.3
"1043",2,15,"linear",0.3,0,"L",4.1428,TRUE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.3
"1043",4,2,"radial",0.6,0,"L",1.7515,TRUE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.6
"1043",4,11,"radial",0.15,0,"R",3.2861,FALSE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.15
"1043",2,14,"radial",0,0.3,"R",5.1547,TRUE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.3
"1043",2,1,"linear",0.6,0,"L",3.289,TRUE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.6
"1043",2,5,"radial",0.15,0,"L",4.3872,TRUE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.15
"1043",4,2,"linear",0,0.6,"R",3.1381,TRUE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.6
"1043",2,12,"linear",0,0.6,"R",3.1028,TRUE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.6
"1043",4,1,"radial",0.6,0,"L",1.5387,TRUE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.6
"1043",3,6,"radial",0.3,0,"L",1.456,TRUE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.3
"1043",3,9,"radial",0,0.3,"L",2.9191,FALSE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.3
"1043",2,15,"radial",0,0.45,"R",1.3014,TRUE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.45
"1043",1,13,"linear",0.3,0,"L",3.3737,TRUE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.3
"1043",3,14,"linear",0,0.3,"R",7.6732,TRUE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.3
"1043",1,4,"radial",0,0.45,"R",1.8865,TRUE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.45
"1043",1,4,"radial",0,0.45,"R",1.8685,TRUE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.45
"1043",2,2,"radial",0,0.15,"R",2.3187,TRUE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.15
"1043",2,1,"radial",0,0.15,"L",2.2687,FALSE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.15
"1043",3,4,"radial",0.3,0,"L",1.4683,TRUE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.3
"1043",2,3,"radial",0.45,0,"L",1.8348,TRUE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.45
"1043",3,13,"linear",0,0.6," ",0,FALSE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.6
"1043",3,7,"linear",0.45,0,"R",5.0212,FALSE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.45
"1043",3,15,"linear",0.3,0,"L",2.5024,TRUE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.3
"1043",1,14,"linear",0.45,0,"L",5.4549,TRUE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.45
"1043",2,8,"linear",0.15,0,"L",2.3355,TRUE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.15
"1043",4,2,"radial",0.6,0,"L",3.1859,TRUE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.6
"1043",2,8,"linear",0,0.15,"L",3.1035,FALSE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.15
"1043",1,7,"linear",0,0.45,"R",2.919,TRUE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.45
"1043",3,6,"radial",0.6,0,"L",1.4013,TRUE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.6
"1043",4,6,"linear",0.3,0,"L",2.5544,TRUE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.3
"1043",2,1,"linear",0.6,0,"L",5.6548,TRUE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.6
"1043",4,15,"radial",0.3,0,"L",7.6579,TRUE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.3
"1043",3,8,"linear",0.15,0," ",0,FALSE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.15
"1043",2,11,"linear",0.45,0,"L",4.1702,TRUE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.45
"1043",1,13,"linear",0.15,0,"R",9.6582,FALSE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.15
"1043",4,14,"linear",0.45,0,"L",1.2848,TRUE,8,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.45
"1043",2,12,"linear",0,0.15,"L",6.7557,FALSE,2,2704,"Male","unknown.no.rpt","linear-radial coh [.15 .3 .45 .6]",8228,0.15
"1055",2,3,"radial",0,0.2,"L",3.3527,FALSE,2,2259,"Female","unknown.no.rpt","linear-radial coh [.2 .4 .6 .8]",8282,0.2
"1055",3,12,"radial",0,0.4,"R",1.6182,TRUE,8,2259,"Female","unknown.no.rpt","linear-radial coh [.2 .4 .6 .8]",8282,0.4
"1055",4,9,"radial",0,0.8,"R",1.2844,TRUE,2,2259,"Female","unknown.no.rpt","linear-radial coh [.2 .4 .6 .8]",8282,0.8
"1055",3,3,"radial",0,0.6,"R",1.6346,TRUE,8,2259,"Female","unknown.no.rpt","linear-radial coh [.2 .4 .6 .8]",8282,0.6
"1055",3,15,"linear",0,0.2,"L",5.1376,FALSE,8,2259,"Female","unknown.no.rpt","linear-radial coh [.2 .4 .6 .8]",8282,0.2
"1055",1,6,"radial",0.8,0,"L",1.7849,TRUE,8,2259,"Female","unknown.no.rpt","linear-radial coh [.2 .4 .6 .8]",8282,0.8
"1055",3,10,"linear",0.6,0,"L",1.3197,TRUE,8,2259,"Female","unknown.no.rpt","linear-radial coh [.2 .4 .6 .8]",8282,0.6
"1055",4,1,"radial",0.4,0,"L",1.302,TRUE,2,2259,"Female","unknown.no.rpt","linear-radial coh [.2 .4 .6 .8]",8282,0.4
"1055",3,10,"radial",0,0.2,"L",6.2054,FALSE,8,2259,"Female","unknown.no.rpt","linear-radial coh [.2 .4 .6 .8]",8282,0.2
"1055",2,8,"radial",0,0.8,"R",2.3902,TRUE,2,2259,"Female","unknown.no.rpt","linear-radial coh [.2 .4 .6 .8]",8282,0.8
"1055",2,11,"radial",0,0.6,"R",1.7357,TRUE,2,2259,"Female","unknown.no.rpt","linear-radial coh [.2 .4 .6 .8]",8282,0.6
"1055",2,4,"radial",0,0.4,"R",2.9436,TRUE,2,2259,"Female","unknown.no.rpt","linear-radial coh [.2 .4 .6 .8]",8282,0.4
"1055",3,6,"radial",0.8,0,"L",1.201,TRUE,8,2259,"Female","unknown.no.rpt","linear-radial coh [.2 .4 .6 .8]",8282,0.8
"1055",4,13,"linear",0,0.2,"L",4.5892,FALSE,2,2259,"Female","unknown.no.rpt","linear-radial coh [.2 .4 .6 .8]",8282,0.2
"1055",1,9,"linear",0.8,0,"L",3.5032,TRUE,8,2259,"Female","unknown.no.rpt","linear-radial coh [.2 .4 .6 .8]",8282,0.8
"1055",3,11,"radial",0.2,0,"L",1.2553,TRUE,8,2259,"Female","unknown.no.rpt","linear-radial coh [.2 .4 .6 .8]",8282,0.2
"1055",3,11,"linear",0.8,0,"L",2.2352,TRUE,8,2259,"Female","unknown.no.rpt","linear-radial coh [.2 .4 .6 .8]",8282,0.8
"1055",3,15,"linear",0,0.2,"R",2.9027,TRUE,8,2259,"Female","unknown.no.rpt","linear-radial coh [.2 .4 .6 .8]",8282,0.2
"1055",4,2,"radial",0,0.4,"R",1.3841,TRUE,2,2259,"Female","unknown.no.rpt","linear-radial coh [.2 .4 .6 .8]",8282,0.4
"1055",3,12,"radial",0,0.4,"R",1.7024,TRUE,8,2259,"Female","unknown.no.rpt","linear-radial coh [.2 .4 .6 .8]",8282,0.4
"1055",4,1,"radial",0.4,0,"L",2.0538,TRUE,2,2259,"Female","unknown.no.rpt","linear-radial coh [.2 .4 .6 .8]",8282,0.4
"1055",1,12,"linear",0,0.6,"R",1.752,TRUE,8,2259,"Female","unknown.no.rpt","linear-radial coh [.2 .4 .6 .8]",8282,0.6
"1055",1,1,"linear",0,0.8,"R",4.6711,TRUE,8,2259,"Female","unknown.no.rpt","linear-radial coh [.2 .4 .6 .8]",8282,0.8
"1055",1,12,"radial",0,0.4,"R",1.6023,TRUE,8,2259,"Female","unknown.no.rpt","linear-radial coh [.2 .4 .6 .8]",8282,0.4
"1055",3,1,"radial",0,0.8,"R",1.5682,TRUE,8,2259,"Female","unknown.no.rpt","linear-radial coh [.2 .4 .6 .8]",8282,0.8
"1055",3,14,"radial",0,0.2,"R",1.4678,TRUE,8,2259,"Female","unknown.no.rpt","linear-radial coh [.2 .4 .6 .8]",8282,0.2
